order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,payment_method,order_status
594,454,76,2025-11-04,4,111.18,444.72,Tarjeta de débito,Completada
148,236,63,2025-11-04,3,41.74,125.22,Tarjeta de crédito,Completada
64,58,91,2025-11-05,2,1005.99,2011.98,Tarjeta de crédito,Completada
907,157,72,2025-11-05,1,91.98,91.98,Billetera virtual,Completada
2800,291,121,2025-11-05,2,58.56,117.12,Tarjeta de débito,Completada
371,233,8,2025-11-05,4,129.5,518.0,Tarjeta de débito,Completada
2615,350,147,2025-11-05,1,907.87,907.87,Tarjeta de crédito,Completada
1228,275,42,2025-11-05,1,136.43,136.43,Billetera virtual,Completada
1531,191,136,2025-11-05,1,355.5,355.5,Tarjeta de crédito,Completada
1737,402,34,2025-11-05,2,218.05,436.1,Billetera virtual,Completada
2449,273,52,2025-11-06,2,83.1,166.2,Billetera virtual,Completada
2176,121,136,2025-11-06,4,355.5,1422.0,Tarjeta de crédito,Completada
1077,308,79,2025-11-06,2,409.24,818.48,Tarjeta de crédito,Completada
1233,169,99,2025-11-06,2,530.66,1061.32,Tarjeta de crédito,Completada
220,85,74,2025-11-06,2,650.9,1301.8,Tarjeta de crédito,Completada
1596,68,124,2025-11-07,2,37.77,75.54,Tarjeta de crédito,Completada
863,345,75,2025-11-07,1,142.36,142.36,Tarjeta de crédito,Completada
2079,431,11,2025-11-07,2,221.91,443.82,Transferencia,Completada
2352,40,106,2025-11-07,3,923.88,2771.64,Tarjeta de crédito,Completada
1394,121,123,2025-11-07,3,78.6,235.8,Transferencia,Completada
2029,11,3,2025-11-07,1,292.23,292.23,Transferencia,Cancelada
263,84,50,2025-11-07,2,169.82,339.64,Tarjeta de crédito,Cancelada
299,272,24,2025-11-08,2,231.71,463.42,Tarjeta de crédito,Completada
1392,76,9,2025-11-08,4,280.94,1123.76,Tarjeta de débito,Completada
1355,169,139,2025-11-08,2,75.42,150.84,Billetera virtual,Completada
599,192,127,2025-11-08,1,354.42,354.42,Billetera virtual,Completada
2036,271,2,2025-11-09,1,148.77,148.77,Tarjeta de débito,Completada
2250,225,52,2025-11-09,3,83.1,249.3,Tarjeta de crédito,Completada
242,101,128,2025-11-09,3,121.82,365.46,Tarjeta de crédito,Completada
73,34,103,2025-11-09,3,535.68,1607.04,Tarjeta de crédito,Completada
1694,277,92,2025-11-09,2,96.79,193.58,Transferencia,Completada
2917,254,25,2025-11-09,2,76.75,153.5,Tarjeta de crédito,Completada
1522,103,77,2025-11-09,3,36.9,110.7,Tarjeta de crédito,Completada
435,456,109,2025-11-09,2,34.85,69.7,Tarjeta de crédito,Completada
183,398,100,2025-11-10,4,270.08,1080.32,Billetera virtual,Cancelada
2108,30,48,2025-11-10,3,97.9,293.7,Transferencia,Completada
2124,22,17,2025-11-10,1,111.6,111.6,Transferencia,Completada
140,123,50,2025-11-10,4,169.82,679.28,Tarjeta de débito,Completada
277,134,108,2025-11-10,3,340.46,1021.38,Billetera virtual,Completada
1946,169,84,2025-11-10,1,114.71,114.71,Tarjeta de crédito,Completada
765,41,85,2025-11-11,4,839.71,3358.84,Tarjeta de crédito,Completada
591,228,121,2025-11-11,4,58.56,234.24,Tarjeta de crédito,Completada
2951,131,19,2025-11-11,3,92.82,278.46,Billetera virtual,Completada
980,33,28,2025-11-11,3,170.65,511.95,Tarjeta de crédito,Completada
1792,42,97,2025-11-11,1,578.69,578.69,Tarjeta de crédito,Cancelada
2779,411,13,2025-11-11,2,218.14,436.28,Tarjeta de débito,Completada
2062,375,1,2025-11-11,2,11.53,23.06,Billetera virtual,Completada
295,82,141,2025-11-11,3,608.51,1825.53,Billetera virtual,Completada
1626,36,12,2025-11-11,4,20.02,80.08,Tarjeta de débito,Completada
1036,291,25,2025-11-11,3,76.75,230.25,Tarjeta de crédito,Completada
1921,214,25,2025-11-12,2,76.75,153.5,Tarjeta de crédito,Completada
746,144,85,2025-11-12,2,839.71,1679.42,Tarjeta de crédito,Completada
2251,73,92,2025-11-12,4,96.79,387.16,Transferencia,Completada
1387,457,29,2025-11-12,3,240.3,720.9,Billetera virtual,Completada
2313,277,100,2025-11-12,2,270.08,540.16,Transferencia,Completada
2565,208,43,2025-11-13,2,296.19,592.38,Tarjeta de crédito,Completada
2579,375,68,2025-11-13,2,109.08,218.16,Tarjeta de débito,Completada
1139,130,85,2025-11-13,1,839.71,839.71,Tarjeta de crédito,Completada
1294,329,37,2025-11-13,4,297.6,1190.4,Transferencia,Completada
1444,117,135,2025-11-13,3,167.67,503.01,Tarjeta de crédito,Completada
2211,388,104,2025-11-13,4,85.81,343.24,Transferencia,Completada
27,417,127,2025-11-13,2,354.42,708.84,Tarjeta de débito,Completada
2382,187,43,2025-11-13,3,296.19,888.57,Billetera virtual,Completada
278,144,98,2025-11-13,2,265.91,531.82,Tarjeta de crédito,Completada
805,196,43,2025-11-13,1,296.19,296.19,Tarjeta de crédito,Completada
747,172,94,2025-11-14,4,83.73,334.92,Tarjeta de crédito,Completada
1420,334,121,2025-11-14,3,58.56,175.68,Transferencia,Completada
1419,480,142,2025-11-14,2,641.1,1282.2,Billetera virtual,Completada
1310,28,82,2025-11-14,4,106.99,427.96,Transferencia,Completada
463,411,112,2025-11-15,2,79.2,158.4,Tarjeta de crédito,Completada
1479,139,84,2025-11-15,4,114.71,458.84,Tarjeta de crédito,Completada
946,389,91,2025-11-15,3,1005.99,3017.97,Tarjeta de débito,Completada
692,498,137,2025-11-15,3,245.63,736.89,Tarjeta de débito,Completada
566,432,128,2025-11-15,1,121.82,121.82,Billetera virtual,Cancelada
934,108,6,2025-11-15,2,134.96,269.92,Tarjeta de débito,Completada
2439,357,36,2025-11-15,2,55.34,110.68,Billetera virtual,Completada
453,311,32,2025-11-16,2,50.69,101.38,Tarjeta de débito,Completada
572,397,85,2025-11-16,4,839.71,3358.84,Tarjeta de débito,Completada
2066,37,108,2025-11-16,2,340.46,680.92,Tarjeta de crédito,Completada
1075,155,95,2025-11-16,4,127.07,508.28,Tarjeta de crédito,Completada
120,36,15,2025-11-16,3,75.43,226.29,Transferencia,Completada
2520,283,150,2025-11-16,4,63.38,253.52,Transferencia,Completada
848,354,50,2025-11-16,4,169.82,679.28,Tarjeta de crédito,Completada
2970,219,70,2025-11-17,4,99.49,397.96,Tarjeta de crédito,Completada
1372,233,18,2025-11-17,4,213.72,854.88,Tarjeta de débito,Completada
165,470,127,2025-11-18,1,354.42,354.42,Tarjeta de crédito,Completada
2924,250,137,2025-11-18,2,245.63,491.26,Tarjeta de crédito,Completada
2704,60,121,2025-11-18,1,58.56,58.56,Billetera virtual,Completada
2693,66,47,2025-11-18,2,63.67,127.34,Transferencia,Completada
538,202,131,2025-11-19,2,114.24,228.48,Transferencia,Completada
1196,467,135,2025-11-19,2,167.67,335.34,Tarjeta de crédito,Completada
736,242,85,2025-11-19,2,839.71,1679.42,Tarjeta de crédito,Completada
2191,181,131,2025-11-20,4,114.24,456.96,Tarjeta de crédito,Completada
1678,362,36,2025-11-20,4,55.34,221.36,Tarjeta de débito,Completada
1611,148,98,2025-11-20,2,265.91,531.82,Tarjeta de débito,Completada
2905,15,118,2025-11-20,3,34.12,102.36,Billetera virtual,Completada
495,346,145,2025-11-20,2,1036.09,2072.18,Tarjeta de débito,Completada
849,271,120,2025-11-20,4,206.18,824.72,Tarjeta de crédito,Completada
2893,70,76,2025-11-20,2,111.18,222.36,Tarjeta de crédito,Cancelada
2758,456,14,2025-11-20,3,84.17,252.51,Transferencia,Completada
770,490,126,2025-11-20,4,130.81,523.24,Transferencia,Completada
649,51,122,2025-11-21,2,140.01,280.02,Tarjeta de crédito,Completada
2470,268,35,2025-11-21,1,840.54,840.54,Billetera virtual,Completada
2404,488,93,2025-11-21,1,260.51,260.51,Billetera virtual,Completada
1713,462,40,2025-11-22,1,130.98,130.98,Transferencia,Completada
1618,423,149,2025-11-22,1,163.12,163.12,Billetera virtual,Completada
2346,235,61,2025-11-22,1,52.25,52.25,Tarjeta de crédito,Completada
2512,401,97,2025-11-22,2,578.69,1157.38,Transferencia,Completada
1939,289,136,2025-11-22,1,355.5,355.5,Transferencia,Completada
338,359,79,2025-11-23,2,409.24,818.48,Tarjeta de débito,Completada
2527,249,57,2025-11-23,1,34.93,34.93,Tarjeta de crédito,Completada
1493,178,105,2025-11-23,1,61.73,61.73,Tarjeta de débito,Completada
2860,89,39,2025-11-23,4,459.22,1836.88,Billetera virtual,Completada
669,334,75,2025-11-23,3,142.36,427.08,Tarjeta de crédito,Completada
2503,27,54,2025-11-23,4,159.61,638.44,Transferencia,Completada
2643,462,4,2025-11-24,1,87.74,87.74,Tarjeta de crédito,Completada
1532,164,142,2025-11-24,3,641.1,1923.3,Billetera virtual,Completada
1748,385,62,2025-11-24,1,127.13,127.13,Tarjeta de crédito,Completada
2443,354,123,2025-11-24,3,78.6,235.8,Billetera virtual,Completada
691,360,92,2025-11-25,3,96.79,290.37,Transferencia,Completada
1129,7,63,2025-11-25,3,41.74,125.22,Transferencia,Completada
1844,96,147,2025-11-25,1,907.87,907.87,Transferencia,Completada
2151,182,40,2025-11-26,1,130.98,130.98,Tarjeta de crédito,Completada
2307,346,66,2025-11-26,1,256.07,256.07,Tarjeta de crédito,Completada
454,191,116,2025-11-26,1,112.36,112.36,Transferencia,Completada
1758,141,76,2025-11-26,4,111.18,444.72,Transferencia,Completada
2901,361,91,2025-11-26,4,1005.99,4023.96,Tarjeta de crédito,Completada
2708,360,143,2025-11-26,1,248.99,248.99,Transferencia,Completada
1507,397,85,2025-11-26,3,839.71,2519.13,Tarjeta de crédito,Completada
88,297,41,2025-11-26,4,165.53,662.12,Tarjeta de crédito,Completada
1246,35,71,2025-11-26,1,98.46,98.46,Tarjeta de débito,Completada
1636,59,94,2025-11-27,2,83.73,167.46,Tarjeta de débito,Completada
2854,304,73,2025-11-27,2,62.82,125.64,Tarjeta de débito,Completada
704,252,63,2025-11-27,4,41.74,166.96,Transferencia,Completada
835,226,85,2025-11-27,4,839.71,3358.84,Tarjeta de crédito,Completada
2897,407,121,2025-11-27,4,58.56,234.24,Billetera virtual,Completada
643,44,24,2025-11-27,4,231.71,926.84,Transferencia,Cancelada
2170,405,121,2025-11-28,3,58.56,175.68,Tarjeta de crédito,Completada
2607,272,126,2025-11-28,1,130.81,130.81,Tarjeta de débito,Completada
2290,202,41,2025-11-28,1,165.53,165.53,Billetera virtual,Completada
2514,308,145,2025-11-28,4,1036.09,4144.36,Tarjeta de débito,Completada
70,301,43,2025-11-28,2,296.19,592.38,Tarjeta de débito,Completada
997,101,66,2025-11-29,1,256.07,256.07,Tarjeta de crédito,Completada
123,96,10,2025-11-29,1,146.44,146.44,Tarjeta de crédito,Completada
2184,377,149,2025-11-29,4,163.12,652.48,Tarjeta de débito,Completada
2028,500,89,2025-11-29,4,149.38,597.52,Tarjeta de crédito,Completada
2204,362,138,2025-11-29,2,10.96,21.92,Transferencia,Completada
731,473,110,2025-11-29,3,124.7,374.1,Billetera virtual,Completada
239,416,41,2025-11-30,3,165.53,496.59,Billetera virtual,Completada
2890,182,32,2025-11-30,4,50.69,202.76,Tarjeta de crédito,Completada
1285,291,8,2025-11-30,1,129.5,129.5,Tarjeta de débito,Completada
2995,270,150,2025-11-30,2,63.38,126.76,Tarjeta de crédito,Completada
457,318,24,2025-12-01,1,231.71,231.71,Tarjeta de débito,Completada
2183,184,60,2025-12-01,4,176.61,706.44,Transferencia,Completada
1393,244,30,2025-12-01,3,221.66,664.98,Tarjeta de débito,Completada
1466,415,90,2025-12-01,3,52.39,157.17,Billetera virtual,Completada
1609,121,132,2025-12-01,3,139.77,419.31,Tarjeta de crédito,Completada
2222,448,97,2025-12-01,3,578.69,1736.07,Tarjeta de crédito,Completada
1013,283,147,2025-12-01,2,907.87,1815.74,Tarjeta de débito,Completada
1323,462,4,2025-12-01,2,87.74,175.48,Transferencia,Completada
2611,184,27,2025-12-01,3,53.58,160.74,Tarjeta de débito,Completada
693,409,80,2025-12-01,4,79.9,319.6,Tarjeta de crédito,Completada
2031,115,91,2025-12-01,4,1005.99,4023.96,Tarjeta de débito,Completada
2397,141,64,2025-12-02,3,97.83,293.49,Tarjeta de débito,Completada
1374,69,32,2025-12-02,3,50.69,152.07,Billetera virtual,Completada
1914,413,143,2025-12-03,3,248.99,746.97,Billetera virtual,Completada
1385,93,75,2025-12-03,2,142.36,284.72,Tarjeta de crédito,Completada
1305,89,148,2025-12-03,1,273.49,273.49,Billetera virtual,Completada
1824,266,110,2025-12-03,1,124.7,124.7,Billetera virtual,Completada
1840,302,46,2025-12-03,4,458.9,1835.6,Billetera virtual,Completada
415,147,64,2025-12-04,4,97.83,391.32,Tarjeta de débito,Completada
2457,412,97,2025-12-04,2,578.69,1157.38,Billetera virtual,Completada
1700,61,31,2025-12-04,1,72.17,72.17,Billetera virtual,Completada
1161,208,41,2025-12-04,4,165.53,662.12,Transferencia,Completada
537,417,111,2025-12-04,4,312.56,1250.24,Transferencia,Completada
1986,203,45,2025-12-04,3,85.76,257.28,Billetera virtual,Completada
2585,10,106,2025-12-04,3,923.88,2771.64,Tarjeta de crédito,Completada
293,355,90,2025-12-04,2,52.39,104.78,Transferencia,Completada
2364,320,115,2025-12-05,2,384.44,768.88,Tarjeta de débito,Completada
2728,54,130,2025-12-05,4,68.82,275.28,Transferencia,Completada
444,50,128,2025-12-05,2,121.82,243.64,Transferencia,Completada
1175,327,119,2025-12-05,4,350.27,1401.08,Tarjeta de crédito,Completada
846,144,11,2025-12-05,1,221.91,221.91,Billetera virtual,Completada
1763,307,84,2025-12-06,3,114.71,344.13,Tarjeta de crédito,Completada
728,226,9,2025-12-06,1,280.94,280.94,Tarjeta de débito,Completada
965,299,36,2025-12-06,3,55.34,166.02,Billetera virtual,Completada
2790,45,94,2025-12-07,1,83.73,83.73,Transferencia,Completada
2107,1,79,2025-12-07,1,409.24,409.24,Tarjeta de crédito,Completada
1646,40,80,2025-12-07,1,79.9,79.9,Tarjeta de débito,Completada
190,402,47,2025-12-07,4,63.67,254.68,Billetera virtual,Completada
1008,174,113,2025-12-07,4,261.05,1044.2,Tarjeta de crédito,Completada
2746,107,83,2025-12-07,3,37.39,112.17,Tarjeta de crédito,Completada
1038,252,141,2025-12-07,2,608.51,1217.02,Tarjeta de débito,Completada
2111,28,32,2025-12-07,3,50.69,152.07,Tarjeta de crédito,Cancelada
2127,142,9,2025-12-07,2,280.94,561.88,Transferencia,Completada
1220,76,6,2025-12-08,1,134.96,134.96,Tarjeta de crédito,Completada
1932,289,105,2025-12-08,3,61.73,185.19,Tarjeta de débito,Completada
259,373,11,2025-12-08,2,221.91,443.82,Tarjeta de débito,Completada
2957,446,62,2025-12-08,3,127.13,381.39,Tarjeta de débito,Cancelada
1005,356,147,2025-12-09,3,907.87,2723.61,Tarjeta de crédito,Completada
609,208,140,2025-12-09,3,580.95,1742.85,Tarjeta de débito,Cancelada
2099,281,50,2025-12-09,1,169.82,169.82,Billetera virtual,Completada
2858,480,85,2025-12-09,2,839.71,1679.42,Tarjeta de crédito,Completada
1019,205,25,2025-12-10,4,76.75,307.0,Tarjeta de débito,Completada
2543,76,4,2025-12-10,1,87.74,87.74,Tarjeta de crédito,Completada
666,87,95,2025-12-10,2,127.07,254.14,Tarjeta de débito,Completada
759,298,60,2025-12-10,4,176.61,706.44,Tarjeta de crédito,Completada
2759,79,3,2025-12-10,4,292.23,1168.92,Transferencia,Completada
2940,33,75,2025-12-11,3,142.36,427.08,Tarjeta de crédito,Completada
2587,293,120,2025-12-11,3,206.18,618.54,Tarjeta de crédito,Completada
2773,99,90,2025-12-11,1,52.39,52.39,Tarjeta de crédito,Cancelada
1087,13,119,2025-12-11,1,350.27,350.27,Transferencia,Completada
71,492,29,2025-12-12,1,240.3,240.3,Tarjeta de débito,Completada
857,216,131,2025-12-12,3,114.24,342.72,Tarjeta de crédito,Completada
1517,257,47,2025-12-12,1,63.67,63.67,Tarjeta de crédito,Completada
1061,438,92,2025-12-12,1,96.79,96.79,Tarjeta de débito,Completada
177,480,116,2025-12-12,2,112.36,224.72,Transferencia,Completada
1319,262,63,2025-12-12,3,41.74,125.22,Tarjeta de débito,Completada
611,231,127,2025-12-12,2,354.42,708.84,Billetera virtual,Completada
377,387,131,2025-12-13,1,114.24,114.24,Transferencia,Completada
2441,11,141,2025-12-13,4,608.51,2434.04,Tarjeta de crédito,Cancelada
1970,133,75,2025-12-13,4,142.36,569.44,Billetera virtual,Completada
2407,396,32,2025-12-13,2,50.69,101.38,Tarjeta de débito,Completada
2016,375,128,2025-12-13,3,121.82,365.46,Tarjeta de crédito,Completada
1990,249,58,2025-12-13,1,112.95,112.95,Tarjeta de crédito,Completada
2703,405,28,2025-12-14,1,170.65,170.65,Transferencia,Completada
2548,250,74,2025-12-14,1,650.9,650.9,Tarjeta de crédito,Completada
2541,412,111,2025-12-15,3,312.56,937.68,Billetera virtual,Cancelada
312,214,36,2025-12-15,2,55.34,110.68,Billetera virtual,Completada
690,62,149,2025-12-15,1,163.12,163.12,Tarjeta de crédito,Cancelada
1042,225,117,2025-12-15,3,553.19,1659.57,Tarjeta de débito,Completada
128,446,85,2025-12-16,3,839.71,2519.13,Billetera virtual,Completada
1664,419,100,2025-12-16,4,270.08,1080.32,Billetera virtual,Completada
1705,174,50,2025-12-16,3,169.82,509.46,Tarjeta de crédito,Completada
72,407,11,2025-12-16,2,221.91,443.82,Transferencia,Cancelada
2913,449,82,2025-12-16,1,106.99,106.99,Tarjeta de débito,Completada
171,173,122,2025-12-17,1,140.01,140.01,Tarjeta de crédito,Completada
2003,94,21,2025-12-17,2,441.16,882.32,Tarjeta de crédito,Completada
2437,365,136,2025-12-17,2,355.5,711.0,Tarjeta de débito,Completada
2450,176,17,2025-12-17,4,111.6,446.4,Transferencia,Completada
627,313,83,2025-12-17,2,37.39,74.78,Tarjeta de crédito,Completada
603,316,145,2025-12-17,3,1036.09,3108.27,Tarjeta de débito,Completada
536,201,2,2025-12-18,1,148.77,148.77,Tarjeta de débito,Cancelada
2906,346,36,2025-12-19,3,55.34,166.02,Tarjeta de crédito,Cancelada
2071,496,82,2025-12-19,3,106.99,320.97,Tarjeta de débito,Completada
556,178,134,2025-12-19,2,24.19,48.38,Tarjeta de crédito,Completada
2732,457,30,2025-12-19,4,221.66,886.64,Tarjeta de crédito,Completada
2479,268,72,2025-12-19,1,91.98,91.98,Tarjeta de crédito,Completada
912,10,76,2025-12-19,1,111.18,111.18,Tarjeta de débito,Completada
2359,182,123,2025-12-19,2,78.6,157.2,Tarjeta de crédito,Completada
362,74,122,2025-12-20,1,140.01,140.01,Tarjeta de débito,Completada
1883,360,36,2025-12-20,4,55.34,221.36,Tarjeta de crédito,Completada
2484,416,108,2025-12-20,1,340.46,340.46,Billetera virtual,Cancelada
1920,240,100,2025-12-20,3,270.08,810.24,Tarjeta de crédito,Completada
1456,252,101,2025-12-20,1,27.42,27.42,Tarjeta de débito,Completada
1137,291,38,2025-12-21,4,93.08,372.32,Tarjeta de crédito,Completada
226,178,2,2025-12-21,4,148.77,595.08,Tarjeta de crédito,Completada
2510,115,143,2025-12-21,3,248.99,746.97,Tarjeta de crédito,Completada
1519,319,8,2025-12-21,1,129.5,129.5,Tarjeta de débito,Completada
1273,380,41,2025-12-21,4,165.53,662.12,Tarjeta de débito,Completada
551,256,10,2025-12-21,2,146.44,292.88,Tarjeta de crédito,Completada
176,212,92,2025-12-21,2,96.79,193.58,Tarjeta de crédito,Completada
1358,197,78,2025-12-22,4,273.68,1094.72,Transferencia,Completada
1017,453,42,2025-12-22,1,136.43,136.43,Tarjeta de crédito,Completada
32,127,123,2025-12-22,2,78.6,157.2,Transferencia,Completada
2783,362,115,2025-12-22,1,384.44,384.44,Tarjeta de crédito,Completada
2318,345,124,2025-12-22,2,37.77,75.54,Tarjeta de débito,Completada
1616,244,47,2025-12-23,3,63.67,191.01,Transferencia,Completada
1624,471,70,2025-12-23,1,99.49,99.49,Tarjeta de crédito,Completada
231,325,18,2025-12-23,1,213.72,213.72,Billetera virtual,Completada
1910,182,129,2025-12-23,1,128.49,128.49,Tarjeta de débito,Completada
917,134,104,2025-12-23,3,85.81,257.43,Billetera virtual,Completada
2562,84,136,2025-12-24,3,355.5,1066.5,Transferencia,Completada
1,145,110,2025-12-24,4,124.7,498.8,Tarjeta de crédito,Completada
571,18,79,2025-12-24,2,409.24,818.48,Transferencia,Completada
2847,236,91,2025-12-24,2,1005.99,2011.98,Tarjeta de crédito,Completada
1660,48,53,2025-12-24,3,317.15,951.45,Tarjeta de débito,Completada
1638,96,16,2025-12-24,2,188.57,377.14,Transferencia,Completada
943,340,14,2025-12-24,4,84.17,336.68,Tarjeta de débito,Completada
1430,111,88,2025-12-24,1,53.48,53.48,Tarjeta de débito,Completada
1033,13,53,2025-12-24,3,317.15,951.45,Tarjeta de crédito,Completada
2614,412,101,2025-12-24,3,27.42,82.26,Transferencia,Completada
1258,318,124,2025-12-24,4,37.77,151.08,Tarjeta de débito,Completada
1240,249,33,2025-12-24,4,193.34,773.36,Tarjeta de débito,Cancelada
1945,341,96,2025-12-25,1,89.93,89.93,Tarjeta de débito,Completada
995,401,73,2025-12-25,1,62.82,62.82,Transferencia,Completada
1113,141,147,2025-12-25,4,907.87,3631.48,Tarjeta de crédito,Completada
269,219,35,2025-12-25,4,840.54,3362.16,Tarjeta de débito,Completada
2575,423,140,2025-12-25,3,580.95,1742.85,Billetera virtual,Completada
1286,223,142,2025-12-25,2,641.1,1282.2,Tarjeta de débito,Completada
2245,210,150,2025-12-25,2,63.38,126.76,Tarjeta de crédito,Completada
2555,390,123,2025-12-26,1,78.6,78.6,Transferencia,Completada
1917,240,115,2025-12-27,2,384.44,768.88,Tarjeta de crédito,Completada
1692,48,5,2025-12-27,4,320.02,1280.08,Tarjeta de crédito,Cancelada
1941,5,78,2025-12-27,3,273.68,821.04,Tarjeta de crédito,Completada
